Change,Country,Location,Name,NameWoDiacritics,Subdivision,Status,Function,Date,IATA,Coordinates,Remarks
,CN,LLG,Leling,Leling,37,RL,-----6--,1107,,3744N 11713E,
,CN,LUU,Leliu,Leliu,44,RL,--3-----,0201,,2250N 11307E,
,CN,LPI,Leping,Leping,44,RL,--3-----,0607,,2314N 11302E,
,CN,LES,Leshanzhan,Leshanzhan,51,AS,--3--6--,1601,,2936N 10344E,
,CN,LTP,Letianxi Pt,Letianxi Pt,42,RL,1-------,1401,,,
,CN,LEZ,Lezhu,Lezhu,44,RL,--3-----,0407,,2244N 11208E,
,CN,LHA,Lhasa,Lhasa,54,AS,---45---,1601,,2939N 09108E,
,CN,LXA,Lhasa Gongga Apt,Lhasa Gongga Apt,54,AS,---4----,1601,,,
,CN,LHG,Liancheng,Liancheng,44,RL,-23--6--,0601,,2137N 11017E,
,CN,LCX,Liancheng Apt,Liancheng Apt,35,RL,---4----,1401,,,
,CN,LGP,Liangping,Liangping,50,RL,---4----,1401,,3049N 10742E,
,CN,LIH,Lianhuashan Pt,Lianhuashan Pt,44,AS,1-------,1601,,2301N 11516E,
,CN,LNJ,Lianjiang,Lianjiang,36,RL,--3-----,0607,,2620N 11521E,
,CN,LNX,Lianxia,Lianxia,44,RL,--3-----,0901,,2330N 11646E,
,CN,LYG,Lianyungang,Lianyungang,32,AS,1-------,1601,,3443N 11926E,
,CN,LIZ,Lianzhou,Lianzhou,44,RL,1-3-----,1401,,2446N 11221E,
,CN,LBU,Liaobu,Liaobu,44,RL,--3-----,0001,,,
,CN,LCH,Liaocheng,Liaocheng,37,AS,-----6--,1407,,,
,CN,LYS,Liaoyang,Liaoyang,21,AS,-----6--,1407,,,
,CN,LOY,Liaoyuan,Liaoyuan,22,RL,-----6--,0901,,4254N 12508E,
,CN,LIB,Libo,Libo,52,RL,--3-----,1401,,2524N 10752E,
,CN,LIC,Licheng,Licheng,37,RL,-2------,1401,,,
,CN,LID,Lidao,Lidao,37,RL,1-------,1401,,,
,CN,LHU,Lihu,Lihu,44,RL,--3-----,0201,,2322N 11602E,
,CN,LAG,Lijiang,Lijiang,45,RQ,--3-----,1001,,2309N 10711E,
,CN,LIJ,Lijiang,Lijiang,37,RL,1-------,1401,,,
,CN,LJG,Lijiang Sanyi Apt,Lijiang Sanyi Apt,53,AS,---4----,1601,,,
,CN,LIL,Liling,Liling,43,AS,-2------,1601,,,
,CN,LLI,Liling,Liling,43,RL,123-----,0601,,2740N 11329E,
,CN,ACH,Lin,Lin,13,RL,--3-----,0901,,3802N 11449E,
,CN,LNA,Lin'an,Lin'an,33,RL,--3-----,1401,,3014N 11943E,
,CN,LNC,Lincang,Lincang,53,RL,---4----,0907,LNJ,2354N 10002E,
,CN,LGE,Lincheng,Lincheng,46,RL,--3-----,0901,,1954N 10941E,
,CN,LGN,Lingcheng,Lingcheng,45,RL,--3--6--,0507,,2242N 11020E,
,CN,LLF,Lingling Apt/Yongzhou,Lingling Apt/Yongzhou,43,RL,---4----,1401,,,
,CN,LSA,Lingshan,Lingshan,46,RL,--3-----,1401,,1957N 11025E,
,CN,LNH,Linhai,Linhai,33,RL,1-3--6--,0407,,2851N 12107E,
,CN,LIN,Linjiang,Linjiang,22,AS,--3-----,1401,,4149N 12653E,
,CN,TNC,Lintao,Lintao,62,RL,1-------,1401,,,
,CN,LNI,Linxi,Linxi,15,RL,---4----,0907,LXI,2557N 10937E,
,CN,LYI,Linyizhan,Linyizhan,37,AS,-2------,1601,,3503N 11820E,
,CN,LNZ,Linzi,Linzi,37,RL,-23-----,1401,,3648N 11817E,
,CN,LIP,Liping,Liping,52,RL,--34----,0907,HZH,3247N 10640E,
,CN,LQN,Liquan,Liquan,61,RL,--3-----,0901,,3429N 10825E,
,CN,LSS,Lishui,Lishui,33,AS,-----6--,1407,,,
,CN,LUI,Lisui,Lisui,11,RL,1-3-----,0601,,4004N 11645E,
,CN,IUA,Liuan,Liuan,34,RL,--3-----,0901,,3437N 11621E,
,CN,LUD,Liudu,Liudu,44,AS,1-------,1601,,2304N 11200E,
,CN,LJP,Liujia Pt,Liujia Pt,42,RL,1-------,1401,,,
,CN,LJD,Liujiadu,Liujiadu,34,RL,1-------,1401,,,
,CN,LJI,Liujiang,Liujiang,45,RQ,--3-----,1007,,2248N 10933E,
,CN,LJN,Liujing,Liujing,45,RL,1-------,1401,,,
,CN,LKP,Liukou Pt,Liukou Pt,42,RL,1-------,1401,,,
,CN,LPS,Liupanshui,Liupanshui,52,RL,-2------,1401,,,
,CN,LZL,Liusha,Liusha,44,AS,1-------,1407,,2054N 11004E,
,CN,XML,Liuwudian,Liuwudian,35,AS,1-------,1407,,,
,CN,LIU,Liuyang,Liuyang,43,RL,1-------,1401,,,
,CN,LZH,Liuzhou Pt,Liuzhou Pt,45,AS,1-------,1601,,2319N 10924E,
,CN,LZP,Liuzuo Pt,Liuzuo Pt,42,RL,1-------,1401,,,
,CN,LIY,Liyang,Liyang,32,RL,--3-----,0901,,3126N 11929E,
,CN,LYP,Liying Pt,Liying Pt,42,RL,1-------,1401,,,
,CN,LOG,Longan,Longan,45,RQ,--3-----,1001,,2311N 10741E,
,CN,LGA,Long'an,Long'an,45,RL,1-------,1401,,,
,CN,LGB,Longbang,Longbang,45,AS,--3-----,1401,,2254N 10619E,
,CN,LDG,Longdong,Longdong,44,RL,--3-----,1401,,,
,CN,LGG,Longgang,Longgang,44,RL,--3-----,0307,,2244N 11416E,
,CN,LGU,Longguan,Longguan,13,RL,1-3-----,0601,,4046N 11534E,
,CN,LGI,Longhai,Longhai,43,RL,1-3-----,0601,,2628N 11316E,
,CN,LGH,Longhua,Longhua,44,RL,--3-----,0001,,,
,CN,LLJ,Longjiang,Longjiang,44,RL,--3-----,0201,,2300N 11611E,
,CN,LKU,Longkou Pt,Longkou Pt,37,AS,1-------,1601,,3739N 12021E,
,CN,LMN,Longmen,Longmen,45,RL,1-------,1401,,,
,CN,LOA,Longnan,Longnan,36,RL,--3-----,1401,,2454N 11447E,
,CN,LPP,Longping Pt,Longping Pt,42,RL,1-------,1401,,,
,CN,LGW,Longwu,Longwu,31,AS,1-------,1601,,,
,CN,LYF,Longyan,Longyan,35,AS,-----6--,1407,,,
,CN,LGY,Longyan Pt,Longyan Pt,37,AS,1-------,1407,,3726N 12238E,
,CN,LYO,Longyao,Longyao,13,RL,--3-----,1401,,3721N 11446E,
,CN,LOZ,Longzhou,Longzhou,45,RL,1-------,1401,,,
,CN,LOS,Loushan,Loushan,37,RL,-2------,1401,,,
,CN,LUN,Lu'an,Lu'an,34,RL,1-3-----,0607,,3144N 11629E,
,CN,LJK,Luanjiakou,Luanjiakou,37,RL,1-------,1401,,,
,CN,UBU,Lubu,Lubu,44,RL,1-------,1401,,,
,CN,LCP,Lucheng Pt,Lucheng Pt,42,RL,1-------,1401,,,
,CN,LFN,Lufeng,Lufeng,44,RL,1-3-----,0601,,2257N 11538E,
,CN,LUH,Lü-hua Shan,Lu-hua Shan,33,RL,1-------,0401,,3049N 12237E,
,CN,LNN,Lunan,Lunan,34,RL,1-------,1401,,,
,CN,LJO,Lunjiao,Lunjiao,44,RL,--3-----,1401,,2252N 11312E,
,CN,LUB,Luobei,Luobei,23,AS,1-------,1601,,4734N 13049E,
,CN,LCW,Luochongwei,Luochongwei,44,RL,--3-----,1401,,,
,CN,LCN,Luocun,Luocun,44,RL,--3-----,0607,,2303N 11302E,
,CN,LUO,Luoding,Luoding,44,RL,--3-----,1401,,,
,CN,LUG,Luogang,Luogang,44,RL,--3-----,1401,,,
,CN,LHE,Luohe,Luohe,41,AS,-----6--,1601,,,
,CN,LOH,Luohuang,Luohuang,50,RL,1-------,1401,,,
,CN,LJT,Luojingtan,Luojingtan,42,RL,1-------,1401,,,
,CN,LHN,Luoniushan,Luoniushan,46,RL,--3-----,1401,,1954N 11033E,
,CN,LQI,Luoqi,Luoqi,50,RL,1-------,1401,,,
,CN,LUX,Luoxi,Luoxi,44,RL,--3-----,0901,,2303N 11317E,
,CN,LYA,Luoyang Beijiao Apt,Luoyang Beijiao Apt,41,AS,---4----,1601,,,
,CN,LYZ,Luoyang Railway Station,Luoyang Railway Station,41,AS,-2------,1601,,,
,CN,JLY,Luoyuanwan,Luoyuanwan,35,RL,-----6--,1401,,2625N 11942E,
,CN,LQU,Luquan,Luquan,13,RL,--3-----,0901,,3804N 11417E,
,CN,LSH,Lushun New Pt,Lushun New Pt,21,AS,1-------,1407,,3841N 12111E,
,CN,LUS,Lusi,Lusi,32,AS,1-------,1601,,3203N 12137E,
,CN,LWN,Luwan,Luwan,31,RL,--3--6--,1401,,,
,CN,LUM,Luxi Apt/Dehong,Luxi Apt/Dehong,53,RL,---4----,1401,,,
,CN,LXP,Luxikou Pt,Luxikou Pt,42,RL,1-------,1401,,,
,CN,LZI,Luzhai,Luzhai,45,RL,1-------,1401,,,
,CN,LUZ,Luzhou,Luzhou,51,AS,1-------,1601,,2854N 10524E,
,CN,MAA,Maanshan Pt,Maanshan Pt,34,AS,1-------,1407,,3143N 11828E,
,CN,MBI,Mabian Island,Mabian Island,44,RQ,1-------,1007,,2267N 11465E,
,CN,MCH,Machong,Machong,44,RL,--3-----,0307,,2302N 11334E,
,CN,MAC,Macun,Macun,46,AS,1-------,1401,,1957N 11001E,
,CN,SHM,Mafang,Mafang,44,AS,1-------,1407,,2321N 11241E,
,CN,MJS,Maji Shan,Maji Shan,33,RL,1-------,0407,,3040N 12224E,
,CN,MJD,Majiadian,Majiadian,42,RL,1-------,1401,,,
,CN,MAJ,Majistan/Zhoushan,Majistan/Zhoushan,33,RQ,1-------,0407,,3001N 12206E,
,CN,MAN,Manas,Manas,65,RL,--3--6--,0901,,4418N 08613E,
,CN,MDL,Mandula,Mandula,15,AS,--3-----,1407,,,
,CN,MLX,Manzhouli,Manzhouli,15,AS,-23-----,1401,,4935N 11723E,
,CN,NZH,Manzhouli Xijiao Apt,Manzhouli Xijiao Apt,15,AS,---4----,1601,,,
,CN,MOG,Maogang,Maogang,44,RQ,1-3-----,1001,,2303N 11244E,
,CN,MLG,Maoling,Maoling,45,RL,1-------,1401,,,
,CN,MMI,Maoming,Maoming,44,RL,-23-----,1401,,,
,CN,MPP,Maoping Pt,Maoping Pt,42,RL,1-------,1401,,,
,CN,MSP,Maoshan Pt,Maoshan Pt,42,RL,1-------,1401,,,
,CN,MTZ,Matouzhen,Matouzhen,36,RL,1-------,1401,,,
,CN,MWN,Mawan Pt,Mawan Pt,44,AS,1-------,1407,,2227N 11353E,
,CN,MAW,Mawei Pt,Mawei Pt,35,AS,1-------,1407,,2559N 11927E,
,CN,MAY,Mayong,Mayong,44,AS,1-------,1401,,,
,CN,MZS,Mazongshan,Mazongshan,62,AS,--3-----,1601,,4132N 09708E,
,CN,MCI,MCID - Private Terminal,MCID - Private Terminal,,RQ,--3-----,0901,,2302N 11331E,
,CN,MIO,Meiao,Meiao,33,RL,1-------,1401,,,
,CN,MGG,Meigeng,Meigeng,34,RL,1-------,1401,,,
,CN,MLI,Meilin,Meilin,35,AS,1-------,1401,,,
,CN,MSA,Meisha Pt,Meisha Pt,44,AS,1-------,1601,,2442N 11704E,
,CN,MSN,Meishan,Meishan,33,AS,1-------,1407,,,
,CN,MSG,Meishan Pt,Meishan Pt,33,AS,1-------,1407,,,
,CN,EIX,Meixian,Meixian,61,RL,--3-----,0901,,3416N 10744E,
,CN,MXZ,Meixian Changgangji Apt,Meixian Changgangji Apt,44,AS,---4----,1407,,,
,CN,MEZ,Meizhou,Meizhou,44,RL,--34----,1401,,,
,CN,MZW,Meizhouwan,Meizhouwan,35,RL,1-------,1401,,,
,CN,MCX,Mengcheng,Mengcheng,34,RL,-23-----,1401,,3316N 11633E,
,CN,MDN,Mengding,Mengding,53,AS,--3-----,1601,,2333N 09905E,
,CN,MLN,Menglian,Menglian,53,AS,--3-----,1601,,2220N 09943E,
,CN,MEN,Mengshan,Mengshan,45,RQ,--3-----,1001,,2412N 11031E,
,CN,MYG,Mianyang,Mianyang,51,AS,-----6--,1601,,3130N 10442E,
,CN,MIG,Mianyang Nanjiao Apt,Mianyang Nanjiao Apt,51,RL,---4----,1401,,,
,CN,MSW,Miaoshanwei,Miaoshanwei,32,RL,--3-----,0607,,3406N 11739E,
,CN,MOT,Miaotou,Miaotou,44,AS,1-------,1401,,,
,CN,MDU,Midu,Midu,53,RL,--3-----,0607,,2521N 10029E,
,CN,MGX,Mingxi,Mingxi,35,RL,--3-----,0901,,2614N 11737E,
,CN,MNG,Minhang,Minhang,31,RL,--3-----,0901,,3100N 12124E,
,CN,MHG,Minxing,Minxing,31,RL,1-3--6--,1401,,,
,CN,MIS,Mishan,Mishan,23,AS,--3-----,1601,,4532N 13150E,
,CN,MIY,Miyun,Miyun,11,RL,1----6--,0901,,4022N 11650E,
,CN,MHN,Mohan,Mohan,53,AS,--3-----,9506,,,
,CN,MOH,Mohe,Mohe,23,AS,1-------,1601,,5301N 12227E,
,CN,LPG,Mouping,Mouping,37,RL,1-------,1401,,,
,CN,MYM,Moupingyangmadao,Moupingyangmadao,37,RL,1-------,1401,,,
,CN,MDG,Mudanjiang Hailang Apt,Mudanjiang Hailang Apt,23,AS,---4----,1601,,,
,CN,MUG,Mugang,Mugang,44,RL,--3-----,1401,,2304N 11224E,
,CN,MZT,Muzhaerte,Muzhaerte,65,AS,--3-----,1401,,,
,CN,MZU,Muzhou,Muzhou,44,RL,1-------,1401,,,
,CN,GYN,Nanan,Nanan,44,AS,1-------,1601,,,
,CN,NAS,Nan'an,Nan'an,35,RL,--3-----,1401,,,
,CN,NNN,Nan'an,Nan'an,50,RQ,--3-----,1401,,2932N 10635E,
,CN,NAN,Nanao Pt,Nanao Pt,44,AS,1-------,1407,,2326N 11741E,
,CN,NBA,Nanbian,Nanbian,44,RL,--3-----,0607,,2317N 11253E,
,CN,NCH,Nanchang,Nanchang,36,AS,---45---,1401,,2840N 11555E,
,CN,KHN,Nanchang Changbei International Apt,Nanchang Changbei International Apt,36,AS,---4----,1601,,,
,CN,NCO,Nanchong,Nanchong,51,AS,-----6--,1407,,,
,CN,NDN,Nanding,Nanding,37,RL,-2------,1401,,,
,CN,NAD,Nandu,Nandu,45,RL,1-------,1401,,,
,CN,NAF,Nanfeng,Nanfeng,36,RL,--3-----,0901,,2455N 11506E,
,CN,NGG,Nangang,Nangang,44,RQ,--3-----,9705,,,
,CN,NAH,Nanhai Pt,Nanhai Pt,44,AS,1-------,1407,,2301N 11309E,
,CN,NNH,Nanhui,Nanhui,31,AS,-----6--,1401,,3103N 12145E,
,CN,NJK,Nanjiangkou,Nanjiangkou,44,AS,1-------,1401,,2307N 11148E,
,CN,NJI,Nanjing,Nanjing,32,AS,1--45---,1401,,3203N 11846E,
,CN,NKG,Nanjing Lukou International Apt,Nanjing Lukou International Apt,32,AS,---4----,1601,,,
,CN,NJG,Nanjing Pt,Nanjing Pt,32,AS,1-------,1601,,,
,CN,NLG,Nanling,Nanling,34,RL,--3-----,0607,,3055N 11819E,
,CN,NIN,Nanning,Nanning,45,AS,1-345---,1601,,2248N 10819E,
,CN,NIG,Nanning Pt,Nanning Pt,45,AS,1-------,1601,,,
,CN,NNG,Nanning Wuxu International Apt,Nanning Wuxu International Apt,45,AS,---4----,1601,,,
,CN,ANI,Nanpi,Nanpi,13,RL,--3-----,0901,,3802N 11642E,
,CN,NAP,Nanping,Nanping,22,AS,--3-----,1401,,4216N 12911E,
,CN,NPS,Nanping,Nanping,35,AS,-23-----,1407,,2213N 11329E,
,CN,NQO,Nanqiao,Nanqiao,31,RL,--3-----,1401,,,
,CN,NSN,Nansan,Nansan,53,AS,--3-----,1401,,,
,CN,NSA,Nansha Pt,Nansha Pt,44,AS,1-------,1407,,2245N 11335E,
,CN,NSH,Nanshan,Nanshan,44,RL,--3-----,1401,,2232N 11356E,
,CN,NTG,Nantong Pt,Nantong Pt,32,AS,1-------,1407,,3201N 12051E,
,CN,NTU,Nantou,Nantou,44,RL,--3-----,1401,,,
,CN,NWI,Nanwei,Nanwei,44,RL,--3-----,0907,,2132N 11021E,
,CN,NNX,Nanxi,Nanxi,51,RL,1-------,1401,,,
,CN,NXI,Nanxiang,Nanxiang,45,RL,1-------,1401,,,
,CN,NYA,Nanyang,Nanyang,41,AS,-----6--,1401,,3300N 11232E,
,CN,NYG,Nanyang,Nanyang,32,RL,--3-----,0901,,3505N 11640E,
,CN,NAY,Nanyuan,Nanyuan,11,RL,---4----,1401,,4015N 11630E,
,CN,NZA,Nanzhuang,Nanzhuang,41,RL,--3-----,0607,,3454N 11253E,
,CN,NZU,Nanzhuang,Nanzhuang,13,RL,--3-----,0607,,3824N 11539E,
,CN,ZNZ,Naozhou,Naozhou,44,AS,1-------,1407,,2055N 11035E,
,CN,NAT,Natong,Natong,45,RL,--3-----,0607,,2303N 10751E,
,CN,NWA,Nawan,Nawan,45,RQ,--3-----,0907,,2303N 10553E,
,CN,NEG,Neigang,Neigang,44,RQ,1-------,0507,,2306N 11325E,
,CN,NSY,Nianshanyapojiao,Nianshanyapojiao,44,AS,1-------,1401,,,
,CN,NZG,Nianzigou,Nianzigou,65,AS,--3-----,1407,,,
,CN,NCA,Nicha,Nicha,34,RL,1-------,1401,,,
,CN,NIA,Ning'an,Ning'an,23,RL,-23-----,0607,,4420N 12928E,
,CN,NBO,Ningbo,Ningbo,33,AS,1--4----,1401,,2952N 12133E,
,CN,NGB,Ningbo Lishe International Apt,Ningbo Lishe International Apt,33,AS,---4----,1601,,,
,CN,NBG,Ningbo Pt,Ningbo Pt,33,AS,1-------,1401,,2955N 12140E,
,CN,NDE,Ningde,Ningde,35,RL,1-------,1401,,,
,CN,NGU,Ningguo,Ningguo,41,RL,--3-----,0901,,3590N 11310E,
,CN,NHE,Ninghe,Ninghe,12,RL,--3-----,0901,,3927N 11745E,
,CN,NMI,Ningming,Ningming,45,RL,1-------,1401,,,
,CN,NGW,Ningwu,Ningwu,14,RQ,--3-----,1001,,3908N 11218E,
,CN,NKL,Niuguling,Niuguling,44,AS,1-------,1401,,,
,CN,NTN,Niutoushan,Niutoushan,34,RL,1-------,1401,,,
,CN,NUD,Nudao,Nudao,37,AS,1-------,1401,,3623N 12052E,
,CN,LZY,Nyingchi Mainling Apt,Nyingchi Mainling Apt,54,RL,---4----,1401,,,
,CN,ORD,Ordos,Ordos,15,AS,-----6--,1407,,,
,CN,PZO,Paizhou,Paizhou,42,RL,1-------,1401,,,
,CN,PAJ,Panjin,Panjin,21,AS,1-------,1401,,4107N 12203E,
,CN,PNT,Pantang,Pantang,42,RL,1-------,1401,,,
,CN,PYU,Panyu,Panyu,44,RL,--3-----,1401,,,
,CN,PZI,Panzhihua Apt,Panzhihua Apt,51,RL,---4----,1401,,,
,CN,PZH,Panzhihuazhan,Panzhihuazhan,51,AS,-2------,1601,,2634N 10143E,
,CN,PLI,Penglai Pt,Penglai Pt,37,AS,1-------,1407,,3748N 12045E,
,CN,PZE,Pengze,Pengze,36,RL,1-------,1401,,,
,CN,PMA,Pianma,Pianma,53,AS,--3-----,1401,,2601N 09837E,
,CN,PKO,Pikou,Pikou,21,RL,1-------,1401,,,
,CN,PND,Pingdi,Pingdi,52,RL,--3-----,0001,,,
,CN,PDE,Pingdingshan East,Pingdingshan East,41,RL,-2------,1401,,,
,CN,PDU,Pingdu,Pingdu,37,RL,-----6--,0901,,3647N 11659E,
,CN,PIG,Pinggu,Pinggu,11,AS,-----6--,1601,,4008N 11707E,
,CN,PII,Pinghai,Pinghai,44,RL,--3-----,0207,,2236N 11451E,
,CN,PHU,Pinghu,Pinghu,44,RL,--3-----,0105,,,
,CN,PNH,Pinghu,Pinghu,52,RL,--3-----,0001,,,
,CN,PNU,Pinghu,Pinghu,33,RL,--3--6--,0501,,3042N 12100E,
,CN,PHN,Pinghu'Nan,Pinghu'Nan,44,RL,-2------,1401,,,
,CN,PIL,Pingle,Pingle,45,RL,1-------,1401,,,
,CN,PGM,Pingmeng,Pingmeng,45,AS,--3-----,1401,,,
,CN,PGN,Pingnan,Pingnan,45,RL,1-------,1401,,,
,CN,PSH,Pingsha,Pingsha,44,RL,1-------,1401,,,
,CN,PNS,Pingshan,Pingshan,44,RL,--3-----,0001,,,
,CN,PXM,Pingshaxinmatou,Pingshaxinmatou,44,AS,1-------,1401,,2206N 11310E,
,CN,PIS,Pingshi,Pingshi,44,RL,-2------,1401,,,
,CN,PIN,Pingxiang Railway Station,Pingxiang Railway Station,45,AS,-2------,1601,,2207N 10644E,
,CN,PGZ,Pingzhou,Pingzhou,44,AS,1-------,1401,,2302N 11312E,
,CN,PJS,Pizhou,Pizhou,32,RL,1-------,1401,,1841N 05701E,
,CN,POJ,Poji,Poji,44,RL,--3-----,0907,,2145N 11016E,
,CN,PJO,Pojiao,Pojiao,52,RL,1-------,1401,,,
,CN,PCH,Pucheng,Pucheng,35,RL,--3-----,0901,,2544N 11848E,
,CN,PDG,Pudong/Shanghai,Pudong/Shanghai,31,RL,1-3-----,0607,,3114N 12130E,
,CN,PDX,Pudongxinqu Pt,Pudongxinqu Pt,31,RL,1-------,1401,,,
,CN,PNG,Puning,Puning,44,RL,-----6--,1701,,2318N 11610E,
,CN,PQI,Puqi,Puqi,33,RL,1-------,1401,,,
,CN,PQA,Puqian,Puqian,46,RL,1-------,1401,,,
,CN,PUT,Putian,Putian,35,AS,1----6--,1601,,2426N 11901E,
,CN,PXI,Puxi,Puxi,33,RL,1-------,1401,,,
,CN,PYG,Puyang,Puyang,41,RL,123--6--,0901,,3542N 11500E,
,CN,QDO,Qiandong,Qiandong,44,RL,--3-----,0901,,2339N 11654E,
,CN,QJO,Qiangjiao,Qiangjiao,33,RL,1-------,1401,,,
,CN,QHW,Qianhaiwan Pt,Qianhaiwan Pt,44,AS,0-------,1601,,2232N 11354E,
,CN,QSN,Qianshan/Zhuhai,Qianshan/Zhuhai,44,RL,1-3--6--,1401,,2214N 11331E,
,CN,QAW,Qianwan,Qianwan,37,RL,1-3-----,0401,,3603N 12013E,
,CN,QIA,Qianxi,Qianxi,13,RL,--3-----,9901,,,
,CN,QNX,Qianxian,Qianxian,61,RL,--3-----,0901,,3431N 10813E,
,CN,LJQ,Qianyu,Qianyu,35,AS,1-------,1407,,2612N 11931E,
,CN,QIE,Qiaoshe,Qiaoshe,44,RL,--3-----,1401,,,
,CN,QTU,Qiaotou,Qiaotou,63,RL,-23-----,0607,,3656N 10142E,
,CN,QXU,Qiaoxu,Qiaoxu,45,RL,--3-----,0901,,2305N 10936E,
,CN,QID,Qidong Pt,Qidong Pt,32,AS,0-------,1601,,3148N 12139E,
,CN,IQM,Qiemo Apt,Qiemo Apt,65,RL,---4----,1401,,,
,CN,QIH,Qihe,Qihe,37,RL,--3-----,0901,,3642N 11647E,
,CN,QKE,Qike,Qike,23,RL,1-------,1401,,,
,CN,QMN,Qimen,Qimen,33,RL,1-------,1401,,,
,CN,QDL,Qindeli,Qindeli,23,RL,1-------,1401,,,
,CN,QIN,Qingdao,Qingdao,37,AS,1--45---,1601,,3603N 12019E,
,CN,TAO,Qingdao Liuting International Apt,Qingdao Liuting International Apt,37,AS,---4----,1601,,,
,CN,QDG,Qingdao Pt,Qingdao Pt,37,AS,1-------,1601,,,
,CN,QGG,Qingge,Qingge,46,RL,1-------,1401,,,
,CN,QIG,Qingguji / Shangqiu,Qingguji / Shangqiu,41,RL,1----6--,0901,,3441N 11546E,
,CN,QHE,Qinghe,Qinghe,23,RL,1-------,1401,,,
,CN,QJI,Qingjiang,Qingjiang,33,RL,1-------,1401,,,
,CN,QLN,Qinglan Pt,Qinglan Pt,46,AS,1-------,1407,,1933N 11049E,
,CN,QLU,Qingliu,Qingliu,35,RQ,--3-----,0901,,2614N 11737E,
,CN,QGP,Qingpu,Qingpu,31,AS,-----6--,1401,,2553N 11923E,
,CN,QGS,Qingshi,Qingshi,22,AS,1-------,1401,,4122N 12631E,
,CN,QSE,Qingshuihe/Shenzhen,Qingshuihe/Shenzhen,44,RQ,1----6--,1401,,,
,CN,QIX,Qingxian,Qingxian,13,RL,--3-----,0901,,3835N 11648E,
,CN,QYA,Qingyang,Qingyang,32,RL,1-------,1401,,,
,CN,IQN,Qingyang Xifengzhen Apt,Qingyang Xifengzhen Apt,62,RL,---4----,1401,,,
,CN,QGY,Qingyuan,Qingyuan,44,AS,1-------,1401,,2342N 11301E,
,CN,QGZ,Qingzhou,Qingzhou,37,RL,-2------,1401,,,
,CN,QOU,Qingzhou,Qingzhou,35,RL,--3-----,0901,,2632N 11758E,
,CN,SHP,Qinhuangdao Pt,Qinhuangdao Pt,13,AS,1-------,1601,,3955N 11935E,
,CN,QJG,Qinjiang,Qinjiang,45,RL,1-------,1401,,,
,CN,QZH,Qinzhou Pt,Qinzhou Pt,45,AS,1-------,1407,,,
,CN,SAJ,Qinzhoushajing,Qinzhoushajing,45,RL,1-------,1401,,,
,CN,QHA,Qionghai,Qionghai,46,RL,--3-----,1401,,1912N 11024E,
,CN,QZG,Qiongzhong,Qiongzhong,46,RL,--3-----,1401,,2000N 11020E,
,CN,NDG,Qiqihar Sanjiazi Apt,Qiqihar Sanjiazi Apt,23,AS,---4----,1601,,,
,CN,QSA,Qisha Pt,Qisha Pt,45,AS,1-------,1407,,2135N 10828E,
,CN,QXT,Qixingtai,Qixingtai,42,RL,1-------,1401,,,
,CN,QZO,Qizhou,Qizhou,42,RL,1-------,1401,,,
,CN,TCG,Qoqek Apt,Qoqek Apt,65,AS,---4----,1401,,,
,CN,QUH,Quanhe,Quanhe,22,AS,--3-----,1601,,,
,CN,QUJ,Quanjiao,Quanjiao,34,RL,-----6--,1107,,3202N 11804E,
,CN,QYG,Quanyang,Quanyang,22,RL,-23-----,0607,,4221N 12733E,
,CN,QZL,Quanzhou,Quanzhou,35,AS,1-------,1401,,2456N 11836E,
,CN,JJN,Quanzhou Jinjiang Apt,Quanzhou Jinjiang Apt,35,AS,---4----,1407,,2449N 11834E,
,CN,QZJ,Quanzhou Pt,Quanzhou Pt,35,AS,1-------,1407,,2456N 11836E,
,CN,QUF,Qufu,Qufu,37,RL,-23--6--,1401,,,
+,CN,QUI,Qujing,Qujing,53,AS,----56--,1801,,2529N 10347E,
,CN,QKU,Qukou,Qukou,46,RL,1-------,1401,,,
,CN,JDR,Quxi,Quxi,44,AS,1-------,1407,,2335N 11626E,
,CN,QUY,Quyang,Quyang,13,RL,--3-----,0901,,3937N 11443E,
,CN,QZS,Quzhou,Quzhou,33,AS,-----6--,1407,,,
,CN,ROH,Raohe,Raohe,23,AS,1-------,1601,,4648N 13400E,
,CN,RPG,Raoping,Raoping,44,RL,1-3-----,0401,,2340N 11700E,
,CN,RNH,Renhe,Renhe,50,RL,--3-----,0607,,2938N 10632E,
,CN,RKZ,Rikaze,Rikaze,54,RL,--3-----,1401,,,
,CN,RIW,Riwo,Riwo,54,AS,--3-----,1601,,,
,CN,RZH,Rizhao Pt,Rizhao Pt,37,AS,1-------,1407,,3523N 11932E,
,CN,RGA,Rong'an,Rong'an,45,RL,1-------,1401,,,
,CN,RCG,Rongcheng,Rongcheng,37,RL,1-3-----,1401,,3709N 12223E,
,CN,RCH,Rongcheng,Rongcheng,42,RL,1-------,1401,,,
,CN,RGC,Rongcheng,Rongcheng,44,AS,1-------,1401,,,
,CN,RNG,Rongcheng,Rongcheng,13,RL,--3-----,1401,,,
,CN,RJG,Rongjiang,Rongjiang,52,RL,1-------,1401,,,
,CN,ROQ,Rongqi Pt,Rongqi Pt,44,AS,1-------,1601,,2247N 11316E,
,CN,RSI,Rongshui,Rongshui,45,RL,1-------,1401,,,
,CN,RXN,Rongxian,Rongxian,35,RL,--3-----,1401,,2705N 11926E,
